CUSIP,Security,Bid Workout Risk,Tight Bid >3mm,Wide Offer >3mm,Bid/Offer>3mm,Tight Bid,Wide Offer,Bid/Offer,Dealer @ Tight Bid >3mm,Dealer @ Wide Offer >3mm,Dealer @ Tight T-1,Dealer @ Wide T-1,Size @ Tight Bid >3mm,Size @ Wide Offer >3mm,CR01 @ Tight Bid,CR01 @ Wide Offer,Cumm. Bid Size,Cumm. Offer Size,# of Bids >3mm,# of Offers >3mm,# Quotes,Bid RBC,Ask RBC,Bid Size RBC,Offer Size RBC,DoD Chg Tight Bid >3mm,DoD Chg Wide Offer >3mm,DoD Chg Tight Bid,DoD Chg Wide Offer,DoD Chg Size @ Tight Bid >3mm,DoD Chg Size @ Wide Offer >3mm,DoD Chg CR01 @ Tight Bid,DoD Chg CR01 @ Wide Offer,DoD Chg Cumm. Bid Size,DoD Chg Cumm. Offer Size,DoD Chg # of Bids >3mm,DoD Chg # of Offers >3mm,DoD Chg Bid RBC,DoD Chg Ask RBC,DoD Chg Bid Size RBC,DoD Chg Offer Size RBC,MTD Chg Tight Bid >3mm,MTD Chg Wide Offer >3mm,MTD Chg Tight Bid,MTD Chg Wide Offer,MTD Chg Size @ Tight Bid >3mm,MTD Chg Size @ Wide Offer >3mm,MTD Chg CR01 @ Tight Bid,MTD Chg CR01 @ Wide Offer,MTD Chg Cumm. Bid Size,MTD Chg Cumm. Offer Size,MTD Chg # of Bids >3mm,MTD Chg # of Offers >3mm,MTD Chg Bid RBC,MTD Chg Ask RBC,MTD Chg Bid Size RBC,MTD Chg Offer Size RBC,YTD Chg Tight Bid >3mm,YTD Chg Wide Offer >3mm,YTD Chg Tight Bid,YTD Chg Wide Offer,YTD Chg Size @ Tight Bid >3mm,YTD Chg Size @ Wide Offer >3mm,YTD Chg CR01 @ Tight Bid,YTD Chg CR01 @ Wide Offer,YTD Chg Cumm. Bid Size,YTD Chg Cumm. Offer Size,YTD Chg # of Bids >3mm,YTD Chg # of Offers >3mm,YTD Chg Bid RBC,YTD Chg Ask RBC,YTD Chg Bid Size RBC,YTD Chg Offer Size RBC,Custom Date Chg Tight Bid >3mm,Custom Date Chg Wide Offer >3mm,Custom Date Chg Tight Bid,Custom Date Chg Wide Offer,Custom Date Chg Size @ Tight Bid >3mm,Custom Date Chg Size @ Wide Offer >3mm,Custom Date Chg CR01 @ Tight Bid,Custom Date Chg CR01 @ Wide Offer,Custom Date Chg Cumm. Bid Size,Custom Date Chg Cumm. Offer Size,Custom Date Chg # of Bids >3mm,Custom Date Chg # of Offers >3mm,Custom Date Chg Bid RBC,Custom Date Chg Ask RBC,Custom Date Chg Bid Size RBC,Custom Date Chg Offer Size RBC,QUANTITY,POSITION CR01,G Sprd,Yrs (Cvn),vs BI,vs BCE,MTD Equity,YTD Equity,Retracement,Yrs Since Issue,Z Score,Retracement2,Rating,Custom_Sector
83179XAR9,SRUUCN 5.162 08/01/30,4.2125,,,,121.0,123.0,-2.0,,,TD,,,,,,11000000.0,6000000.0,0,0,4,128.0,123.0,2000000.0,0.0,,,1.0,0.0,,,,,-5000000.0,-2000000.0,-1.0,0.0,0.0,0.0,0.0,0.0,,,3.0,1.0,,,,,-7000000.0,-2000000.0,-2.0,-1.0,1.0,1.0,0.0,0.0,,,-23.0,-24.0,,,,,-12000000.0,-7000000.0,-4.0,-2.0,-24.0,-24.0,-3000000.0,0.0,,,,,,,,,,,,,,,,,,,121.55006737,4.525667351129363,60.832508988235375,33.529315215268205,-2.180451,12.91762,0.655384615384615,1.3032169746748803,-1.3269788217863434,53.10348157142608,NR,REIT
83179XAS7,SRUUCN 4.737 08/05/31,4.96,135.0,130.0,5.0,134.0,130.0,4.0,RBC,BNS,TD,BNS,5000000.0,6000000.0,2480.0,2976.0,13000000.0,9000000.0,1,1,4,135.0,130.0,5000000.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-5000000.0,-2000000.0,-1.0,0.0,0.0,,0.0,,4.0,3.0,3.0,1.0,0.0,0.0,-34.000000000000455,-40.80000000000018,-2000000.0,0.0,0.0,0.0,1.0,1.0,3000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.09026782,5.535934291581109,68.85262079825102,37.67437816243158,-2.180451,12.91762,0.655384615384615,0.7885010266940452,-1.1354713496811417,71.46916685399002,NR,REIT
83179XAT5,SRUUCN 3.599 06/12/29,3.29,104.0,99.0,5.0,103.0,100.0,3.0,RBC,RBC,TD,RBC,5000000.0,10000000.0,1645.0,3290.0,15000000.0,21000000.0,2,2,4,104.0,99.0,5000000.0,10000000.0,3.0,0.0,2.0,1.0,0.0,0.0,-3.9999999999997726,-7.999999999999545,-5000000.0,-2000000.0,-1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,2.0,0.0,0.0,-19.999999999999773,-39.999999999999545,-6000000.0,-5000000.0,-1.0,-1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000000.0,4961.0432229453445,99.35981028,3.5564681724846,42.89224662955537,20.71727001708652,-2.180451,12.91762,0.655384615384615,0.0219028062970568,,,NR,REIT
83179XAU2,SRUUCN 4.318 06/12/32,5.6125,144.0,140.0,4.0,144.0,140.0,4.0,NBF,NBF,NBF,NBF,5000000.0,10000000.0,2806.25,5612.5,14000000.0,19000000.0,1,1,4,145.0,140.0,3000000.0,3000000.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.7500000000004547,-1.5000000000009095,-3000000.0,-5000000.0,0.0,-1.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,0.0,5000000.0,-32.75,2773.5,-5000000.0,3000000.0,-1.0,-1.0,2.0,2.0,-2000000.0,-2000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500000.0,844.4223533408745,142.2530737,6.557152635181383,72.08086204169012,39.12509826799049,-2.180451,12.91762,0.655384615384615,0.0219028062970568,,,NR,REIT
833577AH2,EMPACN 3.1 10/30/28,2.7725,62.0,64.0,-2.0,62.0,64.0,-2.0,BMO,NBF,BMO,NBF,5000000.0,5000000.0,1386.25,1386.25,18000000.0,11000000.0,3,1,4,68.0,63.0,3000000.0,3000000.0,0.0,1.0,0.0,1.0,0.0,0.0,-3.75,-3.75,-3000000.0,-3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.25130813,2.940451745379877,9.37806480648975,-9.881307275402174,9.254984,20.70269,0.6577221228384021,0.0574948665297741,,,BBB-,Retail/Grocers
83357ZAL1,EMPACN 6.64 06/07/40,10.63,185.0,,,174.0,181.0,-7.0,BMO,,BMO,,5000000.0,,5315.0,,12000000.0,0.0,2,0,4,191.0,181.0,5000000.0,0.0,0.0,,1.0,0.0,0.0,,3.7500000000009095,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,,3.0,3.0,0.0,,-65.0,,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,-32.0,,-33.0,-27.0,0.0,,-286.0000000000009,,1000000.0,0.0,1.0,0.0,-26.0,-26.0,0.0,0.0,,,,,,,,,,,,,,,,,,,207.79225526,14.543463381245722,,49.80456387649417,9.254984,20.70269,0.6577221228384021,15.455167693360712,-2.0206786029435553,89.17724288527454,BBB-,Retail/Grocers
83425RAB9,SOLLIO 5 7/8 11/03/32,5.57,,,,303.0,295.3,7.699999999999989,,,,,,,,,1000000.0,5000000.0,0,0,2,,,,,,,5.0,4.300000000000011,,,,,-2000.0,-2000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.12991375,6.951403148528406,216.85835728650625,183.41163389672096,,,,0.0465434633812457,,,NR,HY
836720AA0,SOBOCN 4.323 02/01/30,3.9025000000000003,96.0,97.0,-1.0,96.0,97.0,-1.0,BMO,NBF,BMO,NBF,5000000.0,5000000.0,1951.2500000000002,1951.2500000000002,20000000.0,17000000.0,4,3,4,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-3.7499999999997726,-3.7499999999997726,-5000000.0,-2000000.0,-1.0,0.0,,,,,1.0,2.0,1.0,2.0,0.0,0.0,-34.74999999999977,-34.74999999999977,-5000000.0,-5000000.0,-1.0,-1.0,,,,,-9.0,-6.0,-9.0,-7.0,0.0,0.0,-342.7499999999998,-342.7499999999998,-2000000.0,-5000000.0,0.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,95.27921107,4.197125256673512,37.26148639319096,11.783056927618851,4.810335,18.90576,0.7250000000000005,1.2292950034223136,-1.1681310917926835,52.69676465608598,BBB-,Pipeline
836720AB8,SOBOCN 4.616 02/01/32,5.3625,118.0,116.0,2.0,118.0,116.0,2.0,TD,BNS,TD,BNS,5000000.0,5000000.0,2681.25,2681.25,20000000.0,17000000.0,4,3,4,,,,,0.0,1.0,0.0,1.0,0.0,0.0,0.25,0.25,-5000000.0,1000000.0,-1.0,1.0,,,,,2.0,3.0,2.0,2.0,0.0,0.0,-35.75,-35.75,-5000000.0,1000000.0,-1.0,1.0,,,,,-8.0,-8.0,-8.0,-8.0,0.0,0.0,-298.75,-298.75,-5000000.0,3000000.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,117.70320552,6.026009582477755,50.0508505170143,17.75651844831905,4.810335,18.90576,0.7250000000000005,1.2292950034223136,-1.154920073311394,61.300276652062024,BBB-,Pipeline
836720AC6,SOBOCN 4.933 02/01/35,7.4275,133.0,128.0,5.0,133.0,134.0,-1.0,BMO,TD,BMO,TD,5000000.0,5000000.0,3713.75,3713.75,20000000.0,10000000.0,4,1,4,,,,,0.0,0.0,0.0,-1.0,0.0,0.0,3.75,3.75,-5000000.0,0.0,-1.0,0.0,,,,,1.0,2.0,1.0,-1.0,0.0,0.0,-47.25,-47.25,-5000000.0,0.0,-1.0,0.0,,,,,-16.0,,-16.0,-15.0,0.0,,-220.25,,-5000000.0,3000000.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,132.47775543,8.944558521560575,49.65667377600003,10.91521574283929,4.810335,18.90576,0.7250000000000005,1.2292950034223136,-1.2456869585052572,61.97201477457196,BBB-,Pipeline
85472NAC3,STNCN 2.048 10/08/27,1.7899999999999998,54.0,,,52.0,51.0,1.0,BMO,,BMO,,5000000.0,,894.9999999999999,,18000000.0,1000000.0,2,0,5,54.0,49.0,2000000.0,0.0,2.0,,1.0,2.0,0.0,,-1.0000000000002274,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,2.0,4.0,0.0,,-25.000000000000114,,5000000.0,1000000.0,1.0,0.0,4.0,4.0,0.0,0.0,-11.0,,-13.0,-18.0,0.0,,-378.7500000000001,,4000000.0,-1000000.0,0.0,0.0,-15.0,-15.0,0.0,0.0,-71.0,,-69.0,-70.0,0.0,,-723.7500000000003,,9998000.0,0.0,1.0,0.0,-67.0,-67.0,0.0,0.0,,,50.20801947,1.8781656399726212,7.118632186860952,-10.631913078004462,-14.51198,18.3187,0.4839221913457721,5.117043121149897,-1.3605367845748662,63.13691810407162,NR,Industrials
85472NAD1,STNCN 5.393 06/27/30,4.196,98.0,93.0,5.0,98.0,97.0,1.0,NBF,NBF,NBF,NBF,5000000.0,5000000.0,2098.0,2098.0,18000000.0,8000000.0,2,1,5,99.0,94.0,3000000.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,-4.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,4.0,4.0,0.0,,-36.0,,2997000.0,5998000.0,0.0,1.0,4.0,4.0,0.0,0.0,-17.0,,-16.0,-17.0,0.0,,-345.75,,4000000.0,8000000.0,0.0,1.0,-20.0,-20.0,1000000.0,0.0,,-69.0,-68.0,-68.0,,0.0,,-637.0,9998000.0,2000000.0,2.0,0.0,-68.0,-68.0,1000000.0,-5000000.0,,,97.36441479,4.42984257357974,38.64487418983576,11.873903339858805,-14.51198,18.3187,0.4839221913457721,2.401095140314853,-1.4347692621357249,40.1720149502011,NR,Industrials
85472NAE9,STNCN 4.374 06/10/32,5.598000000000001,118.0,113.0,5.0,115.0,113.0,2.0,NBF,NBF,NBF,NBF,5000000.0,5000000.0,2799.0000000000005,2799.0000000000005,16000000.0,19000000.0,1,3,5,115.0,110.0,3000000.0,2000000.0,1.0,1.0,1.0,1.0,0.0,0.0,9.094947017729282e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,3.0,0.0,0.0,-41.0,-41.0,997000.0,9999000.0,-1.0,2.0,4.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000000.0,4020.738002299851,113.27522265,6.38466803559206,45.63735918448057,12.896390242818478,-14.51198,18.3187,0.4839221913457721,0.4462696783025325,-1.0121849106377,87.72485698959139,NR,Industrials
85853FAB1,SJCN 4.312 10/01/31,5.08,116.0,,,114.0,112.0,2.0,BMO,,BMO,,5000000.0,,2540.0,,14000000.0,1000000.0,1,0,5,115.0,110.0,3000000.0,0.0,1.0,,1.0,1.0,0.0,,-0.9999999999995453,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5.0,3.0,,,,,4995000.0,995000.0,1.0,0.0,6.0,6.0,0.0,0.0,,,-11.0,-11.0,,,,,5000000.0,-13000000.0,1.0,-1.0,-13.0,-13.0,0.0,-3000000.0,,,,,,,,,,,,,,,,,,,112.36287455,5.691991786447638,48.129885861306974,16.58466694107128,2.876524,16.50462,0.8222707423580788,1.136208076659822,-1.2812763723734168,50.1885605023547,NR,Industrials
866796AF2,SLFCN 3.6 06/30/2081,0.54,,,,973.0,841.0,132.0,,,,TD,,,,,2000000.0,1000000.0,0,0,2,,,,,,,15.0,-66.0,,,,,-4000000.0,-7000000.0,0.0,-1.0,,,,,,,241.70000000000005,24.0,,,,,-7000000.0,0.0,0.0,0.0,,,,,,,186.0,35.0,,,,,-7000000.0,-1000000.0,-1.0,0.0,,,,,,,-80.0,-227.0,,,,,-3000000.0,1000000.0,0.0,0.0,,,,,,,899.20570338,0.6050650239561944,836.2110330599286,811.900249943954,-2.977378,0.08829002,0.4655760054533059,4.39151266255989,-0.6107216099294198,74.25166915571117,A-,Financial Hybrid
86682ZAM8,SLFCN 2.58 05/10/32,1.41,60.0,55.0,5.0,60.0,55.0,5.0,NBF,NBF,NBF,NBF,5000000.0,5000000.0,705.0,705.0,5000000.0,5000000.0,1,1,4,,,,,1.0,1.0,1.0,1.0,0.0,0.0,-5.0,-5.0,0.0,0.0,0.0,0.0,,,,,6.0,4.0,6.0,4.0,0.0,-3000000.0,-30.0,-471.0,0.0,-3000000.0,0.0,0.0,,,,,-13.0,-13.0,-13.0,-13.0,0.0,0.0,-400.0,-400.0,0.0,0.0,0.0,0.0,,,,,-88.0,,-88.0,-88.0,0.0,,-760.0,,0.0,5000000.0,0.0,1.0,,,,,,,54.18155696,1.4647501711156743,17.95722215443165,-2.055289447226105,-2.977378,0.08829002,0.4655760054533059,5.535934291581109,-1.156331484305392,0.5628469816401547,A,Insurance Sub Debt (Holdo)
86682ZAM8,SLFCN 2.58 05/10/32,1.41,59.0,57.0,2.0,59.0,57.0,2.0,BNS,BMO,BNS,RBC,5000000.0,5000000.0,705.0,705.0,17000000.0,20000000.0,2,3,4,,,,,1.0,0.0,1.0,0.0,0.0,-5000000.0,-5.0,-715.0,-3000000.0,-5000000.0,-1.0,0.0,,,,,6.0,5.0,6.0,5.0,0.0,-5000000.0,-30.0,-765.0,-6000000.0,-10000000.0,-1.0,-1.0,,,,,-7.0,-4.0,-7.0,-8.0,0.0,0.0,-400.0,-400.0,-3000000.0,6000000.0,-2.0,1.0,,,,,-73.0,-75.0,-73.0,-75.0,0.0,0.0,-762.5,-762.5,-13000000.0,12000000.0,-2.0,2.0,,,,,,,54.18155696,1.4647501711156743,17.95722215443165,-2.055289447226105,-2.977378,0.08829002,0.4655760054533059,5.535934291581109,-1.156331484305392,0.5628469816401547,A,Insurance Sub Debt (Holdo)
86682ZAN6,SLFCN 2.06 10/01/35,4.285,61.0,56.0,5.0,61.0,64.0,-3.0,TD,TD,TD,TD,5000000.0,5000000.0,2142.5,2142.5,18000000.0,7000000.0,3,1,4,,,,,1.0,1.0,1.0,2.0,0.0,0.0,0.49999999999954525,0.49999999999954525,-5000000.0,0.0,-1.0,0.0,,,,,5.0,5.0,5.0,8.0,0.0,0.0,-33.499999999999545,-33.499999999999545,-5000000.0,0.0,-1.0,0.0,,,,,-30.0,,-30.0,-26.0,0.0,,-262.50000000000045,,-7000000.0,5000000.0,-1.0,1.0,,,,,-113.0,-114.0,-113.0,-111.0,0.0,0.0,-415.50000000000045,-415.50000000000045,-12000000.0,-1000000.0,-2.0,0.0,,,,,,,55.443333,4.85968514715948,-5.356277752578986,-34.514648571397764,-2.977378,0.08829002,0.4655760054533059,5.136208076659822,-1.369799339391798,53.26288436761811,A,Insurance Sub Debt (Holdo)
86682ZAP1,SLFCN 2.46 11/18/31,0.96,55.0,55.0,0.0,55.0,55.0,0.0,BNS,RBC,BNS,NBF,5000000.0,10000000.0,480.0,960.0,15000000.0,37000000.0,2,4,5,,55.0,,10000000.0,1.0,0.0,1.0,0.0,0.0,5000000.0,-5.0,475.0,-3000000.0,5000000.0,-1.0,1.0,,1.0,,0.0,8.0,6.0,8.0,6.0,0.0,5000000.0,-25.0,455.0,-20000000.0,9000000.0,-3.0,1.0,,7.0,,8000000.0,-4.0,1.0,-4.0,-9.0,0.0,0.0,-409.0,-818.0,-10000000.0,22000000.0,-3.0,2.0,,-9.0,,10000000.0,-69.0,-67.0,-69.0,-68.0,0.0,5000000.0,-795.0,-315.0,-15000000.0,24000000.0,-3.0,2.0,,-67.0,,8000000.0,,,52.24191765,0.9911019849418208,22.13279105483079,-0.4655746821358164,-2.977378,0.08829002,0.4655760054533059,4.005475701574264,-0.9257727385356934,0.0,A,Insurance Sub Debt (Holdo)
86682ZAQ9,SLFCN 2.8 11/21/33,2.8075,,67.0,,67.0,67.0,0.0,,BMO,RBC,RBC,,5000000.0,,1403.75,8000000.0,18000000.0,0,2,4,,,,,,0.0,1.0,0.0,,-5000000.0,,-1408.75,-2000000.0,0.0,-1.0,0.0,,,,,,9.0,9.0,9.0,,-5000000.0,,-1464.25,-9000000.0,-14000000.0,-3.0,-2.0,,,,,,-11.0,-16.0,-14.0,,0.0,,-351.25,-12000000.0,10000000.0,-4.0,1.0,,,,,,,-85.0,-84.0,,,,,-2000000.0,14000000.0,-2.0,2.0,,,,,,,65.26718223,3.0006844626967832,11.05027849921134,-8.361130296804076,-2.977378,0.08829002,0.4655760054533059,4.005475701574264,-1.103374416456222,0.0,A,Insurance Sub Debt (Holdo)
86682ZAR7,SLFCN 3.15 11/18/36,5.2,,,,88.0,73.0,15.0,,,,,,,,,2000000.0,0.0,0,0,4,,,,,,,1.0,1.0,,,,,0.0,0.0,0.0,0.0,,,,,,,6.0,6.0,,,,,0.0,0.0,0.0,0.0,,,,,,,-18.0,-28.0,,,,,-3000000.0,0.0,-1.0,0.0,,,,,,,-91.0,-101.0,,,,,-8000000.0,0.0,-1.0,0.0,,,,,,,70.49649686,5.990417522245037,3.163972736367082,-29.083007850559326,-2.977378,0.08829002,0.4655760054533059,4.005475701574264,-1.421418719525998,34.95708949439922,A,Insurance Sub Debt (Holdo)
86682ZAR7,SLFCN 3.15 11/18/36,5.24,85.0,72.0,13.0,77.0,81.0,-4.0,BMO,TD,BMO,TD,5000000.0,5000000.0,2620.0,2620.0,10000000.0,8000000.0,1,1,4,,,,,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,-5000000.0,0.0,-1.0,0.0,,,,,8.0,6.0,6.0,8.0,0.0,0.0,-40.0,-40.0,-5000000.0,0.0,-1.0,0.0,,,,,-18.0,-26.0,-26.0,-26.0,-5000000.0,0.0,-3110.0,-245.0,-20000000.0,3000000.0,-3.0,0.0,,,,,-91.0,,-99.0,-99.0,0.0,,-367.5,,-20000000.0,3000000.0,-3.0,1.0,,,,,,,70.49649686,5.990417522245037,3.163972736367082,-29.083007850559326,-2.977378,0.08829002,0.4655760054533059,4.005475701574264,-1.421418719525998,34.95708949439922,A,Insurance Sub Debt (Holdo)
86682ZAS5,SLFCN 4.78 08/10/34,3.545,86.0,89.0,-3.0,86.0,89.0,-3.0,NBF,BMO,NBF,BMO,5000000.0,5000000.0,1772.5,1772.5,7000000.0,15000000.0,1,2,4,,,,,1.0,2.0,1.0,2.0,0.0,0.0,-0.8333333333334849,-0.8333333333334849,-5000000.0,-2000000.0,-1.0,0.0,,,,,6.0,12.0,6.0,9.0,-5000000.0,-5000000.0,-1837.5,-1837.5,-13000000.0,0.0,-2.0,1.0,,,,,-15.0,-8.0,-15.0,-11.0,0.0,0.0,-364.1666666666665,-364.1666666666665,-5000000.0,3000000.0,-1.0,0.0,,,,,-85.0,-81.0,-85.0,-81.0,0.0,0.0,-644.5000000000005,-644.5000000000005,-23000000.0,2000000.0,-4.0,0.0,,,,,,,80.40573084,3.7180013689253935,23.52387598225993,0.545694930526297,-2.977378,0.08829002,0.4655760054533059,3.2799452429842573,-1.3075805852957316,57.16223246581905,A,Insurance Sub Debt (Holdo)
86682ZAS5,SLFCN 4.78 08/10/34,3.545,88.0,84.0,4.0,88.0,84.0,4.0,BNS,TD,BNS,TD,5000000.0,10000000.0,1772.5,3545.0,15000000.0,12000000.0,2,1,4,,,,,1.0,1.0,1.0,1.0,0.0,0.0,-2.5,-5.0,0.0,0.0,0.0,0.0,,,,,7.0,6.0,7.0,6.0,0.0,0.0,-35.0,-70.0,0.0,0.0,0.0,0.0,,,,,-5.0,-4.0,-5.0,-6.0,0.0,5000000.0,-365.0,1407.5,5000000.0,5000000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,80.40573084,3.7180013689253935,23.52387598225993,0.545694930526297,-2.977378,0.08829002,0.4655760054533059,3.2799452429842573,-1.3075805852957316,57.16223246581905,A,Insurance Sub Debt (Holdo)
86682ZAT3,SLFCN 5 1/2 07/04/35,4.397500000000001,90.0,85.0,5.0,90.0,90.0,0.0,NBF,TD,NBF,TD,5000000.0,5000000.0,2198.7500000000005,2198.7500000000005,20000000.0,10000000.0,4,1,4,,,,,1.0,1.0,1.0,2.0,0.0,0.0,-1.2499999999995453,-1.2499999999995453,-5000000.0,0.0,-1.0,0.0,,,,,6.0,6.0,6.0,5.0,0.0,0.0,-37.24999999999909,-37.24999999999909,-5000000.0,0.0,-1.0,0.0,,,,,-7.0,-7.0,-7.0,-10.0,-5000000.0,0.0,-2901.2499999999995,-351.24999999999955,-10000000.0,3000000.0,-1.0,0.0,,,,,-86.0,-90.0,-86.0,-85.0,0.0,0.0,-596.25,-596.25,-8000000.0,2000000.0,0.0,0.0,,,,,2500000.0,1102.5125766566998,88.04863141,4.616016427104722,27.84804728597536,0.0430433284745568,-2.977378,0.08829002,0.4655760054533059,2.3819301848049284,-1.2137672722386716,34.880588056848985,A,Insurance Sub Debt (Holdo)
86682ZAU0,SLFCN 5.12 05/15/36,5.07,96.0,92.0,4.0,96.0,97.0,-1.0,NBF,NBF,NBF,NBF,5000000.0,5000000.0,2535.0,2535.0,18000000.0,8000000.0,3,1,4,,,,,1.0,1.0,1.0,2.0,0.0,0.0,-2.0,-2.0,-2000000.0,-5000000.0,0.0,-1.0,,,,,5.0,5.0,5.0,8.0,0.0,0.0,-43.000000000000455,-43.000000000000455,-7000000.0,-2000000.0,-2.0,-1.0,,,,,-8.0,-7.0,-8.0,-8.0,0.0,0.0,-328.0,-328.0,-7000000.0,-2000000.0,-2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,93.74477701,5.478439425051334,31.653061616893872,0.6100207700698856,-2.977378,0.08829002,0.4655760054533059,1.516769336071184,-1.2202735784619996,31.44078419907352,A,Insurance Sub Debt (Holdo)
86682ZAV8,SLFCN 4.14 09/13/37,5.89,111.0,111.0,0.0,111.0,111.0,0.0,NBF,BNS,NBF,BNS,10000000.0,5000000.0,5890.0,2945.0,25000000.0,23000000.0,4,3,4,,,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-5000000.0,-2000000.0,-1.0,0.0,,,,,5.0,6.0,5.0,6.0,5000000.0,0.0,2897.9999999999995,-47.000000000000455,0.0,0.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.17291906,6.811772758384668,34.78129620148116,1.5084543423928842,-2.977378,0.08829002,0.4655760054533059,0.191649555099247,,,A,Insurance Sub Debt (Holdo)
86721ZAM1,SUCN 3 09/14/26,0.63,54.0,,,54.0,68.0,-14.0,NBF,,NBF,,5000000.0,,315.0,,7000000.0,0.0,1,0,4,,,,,0.0,,0.0,0.0,0.0,,-1.6666666666666856,,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,0.0,0.0,,-25.0,,0.0,0.0,0.0,0.0,,,,,,,-12.0,5.0,,,,,6998000.0,-7000.0,1.0,0.0,,,,,,,-41.0,-25.0,,,,,4997000.0,-1000000.0,1.0,0.0,,,,,,,53.35389501,0.5612594113620808,21.459559168369324,-3.0455408133081896,12.78425,26.85124,0.9858001092299291,9.1854893908282,-1.5488203655257873,76.88502379749038,BBB+,Oil & Gas
86721ZAN9,SUCN 4.34 09/13/46,11.803999999999998,145.0,,,145.0,145.0,0.0,TD,,TD,,5000000.0,,5901.999999999999,,12002000.0,3000000.0,1,0,5,149.0,144.0,2000000.0,1000000.0,0.0,,0.0,1.0,0.0,,17.99999999999909,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,,-1.0,0.0,0.0,,-70.00000000000091,,0.0,-1000000.0,0.0,0.0,3.0,3.0,0.0,0.0,-10.0,,-10.0,-10.0,0.0,,-403.0000000000009,,3000000.0,998000.0,0.0,0.0,-11.0,-11.0,-1000000.0,1000000.0,,,,,,,,,,,,,,,,,,,154.69548097,20.810403832991103,,-0.5095178608850226,12.78425,26.85124,0.9858001092299291,9.1854893908282,-1.4212299654988794,88.03925565805571,BBB+,Oil & Gas
86721ZAP4,SUCN 3.1 05/24/29,3.22,103.0,,,87.0,102.0,-15.0,TD,,TD,,5000000.0,,1610.0,,5002000.0,0.0,1,0,5,87.0,77.0,0.0,0.0,0.0,,0.0,0.0,0.0,,-3.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,-3.0,0.0,,-26.999999999999773,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,-28.0,-8.0,,,,,5000000.0,0.0,1.0,0.0,-33.0,-33.0,0.0,0.0,,,-59.0,-52.0,,,,,2000000.0,-3000000.0,1.0,0.0,-77.0,-77.0,-1000000.0,0.0,,,103.98257411,3.504449007529089,46.54644689933241,24.630129343575916,12.78425,26.85124,0.9858001092299291,6.494182067077344,-1.6365751718066182,94.4132808031968,BBB+,Oil & Gas
